timestamp_us,x_m,y_m,z_m,yaw_rad
1693731704676789,2.6521,-3.9641,2.4941,-1.92097
1693731704743437,2.6188,-4.1073,2.2255,-1.9518
1693731704810097,2.5391,-4.5537,1.9992,-2.04113
1693731704876759,2.4713,-4.604,1.9285,-2.04842
1693731704943408,2.4736,-4.6049,1.8933,-2.07605
1693731705010071,2.4786,-4.4906,1.937,-2.04825
1693731705076727,2.4867,-4.537,1.893,-2.05167
1693731705143388,2.4948,-4.56,1.8666,-2.0462
1693731705210056,2.5447,-4.3273,2.0312,-2.00191
1693731705276724,2.5608,-4.3459,2.0034,-2.00131
1693731705343379,2.5848,-4.4534,1.9268,-2.02369
1693731705410290,2.5016,-2.4774,2.4376,-1.89548
1693731705476927,2.5147,-1.8988,2.6022,-1.89699
1693731705543567,2.5207,-1.6768,2.6803,-1.8845
1693731705610228,2.5041,-1.4754,2.7757,-1.85567
1693731705676873,2.4778,-1.375,2.799,-1.84858
1693731705743519,2.4503,-1.2387,2.8522,-1.81803
1693731705810178,2.4292,-1.1704,2.8681,-1.79946
1693731705876823,2.4074,-1.1333,2.886,-1.80391
1693731705943480,2.1509,-0.478,2.8054,-1.72268
1693731706010147,1.9857,-0.3415,2.7976,-1.76997
1693731706076801,1.884,-0.1608,2.8697,-1.76798
1693731706143461,1.8143,0.1555,2.9402,-1.74461
1693731706210124,1.4626,1.2368,1.3606,-2.0431
1693731706276780,1.4369,1.5132,0.9573,-2.06649
1693731706343439,1.4519,1.5444,0.8515,-2.03136
1693731706410108,1.4596,1.5117,0.8296,-2.02759
1693731706476770,1.4518,1.4772,0.7948,-2.05503
1693731706543430,1.4399,1.4441,0.7752,-2.09645
1693731706610101,1.4291,1.3984,0.7497,-2.16806
1693731706676762,1.4165,1.3889,0.7044,-2.23456
1693731706743428,1.4007,1.3249,0.6803,-2.38554
1693731706810097,1.4381,1.3839,0.6501,-2.58048
1693731706876761,1.4498,1.4912,0.6561,-2.68426
1693731706943424,1.4917,1.6004,0.6988,-2.74086
1693731707010098,1.5426,1.5881,0.7234,-2.83065
1693731707143445,1.3583,1.4091,0.2285,-2.60195
1693731707210118,1.3503,1.347,0.2427,-2.52897
1693731707276781,1.3557,1.3948,0.2791,-2.44454
1693731707343451,1.4014,1.3788,0.3286,-2.30729
1693731707476788,1.5663,1.8511,0.4594,-2.48839
1693731707543455,1.4472,1.6016,0.3762,-2.15627
1693731707610128,1.5222,1.7626,0.3085,-2.13612
1693731707676794,1.7079,2.1305,0.2889,-2.11887
1693731707743458,1.789,2.308,0.2759,-2.06273
1693731707810126,1.8135,2.4084,0.2582,-2.04671
1693731707876801,1.8223,2.3818,0.3799,-1.97961
1693731707943468,1.781,2.1886,0.5549,-1.79925
1693731708010146,1.8369,2.0344,0.6624,-1.52714
1693731708076811,1.8544,2.0922,0.6535,-1.52389
1693731708143477,1.9335,2.1482,0.6082,-1.53622
1693731708210154,1.9548,2.1964,0.6418,-1.49695
1693731708276819,1.8667,1.6069,0.7049,-1.31153
1693731708343477,1.8654,1.5631,0.6974,-1.2787
1693731708410164,1.8852,1.5988,0.6502,-1.23473
1693731708476830,1.9005,1.6464,0.6097,-1.21818
1693731708543497,1.8858,1.6809,0.5574,-1.18987
1693731708610171,1.9119,1.717,0.5074,-1.16884
1693731708676841,1.9205,1.7276,0.461,-1.16695
1693731708743502,1.9785,1.7303,0.4221,-1.17689
1693731708810177,2.011,1.7343,0.3915,-1.17344
1693731708876844,2.0673,1.7269,0.3561,-1.15177
1693731708943512,2.0887,1.7281,0.3279,-1.13154
1693731709010178,2.1124,1.7198,0.3032,-1.12475
1693731709076848,2.1469,1.7168,0.2743,-1.12044
1693731709143517,2.1833,1.7073,0.2492,-1.12547
1693731709210196,2.2098,1.6966,0.2282,-1.13186
1693731709276863,2.2873,1.6788,0.1962,-1.14568
1693731709343530,2.2902,1.6847,0.1707,-1.17924
1693731709410209,2.3091,1.6732,0.1445,-1.22852
1693731709476867,2.3363,1.6699,0.1206,-1.28416
1693731709543536,2.3481,1.6653,0.0959,-1.30794
1693731709610211,2.366,1.6771,0.0884,-1.3251
1693731709676879,2.3768,1.6901,0.0977,-1.33358
1693731709743547,2.4308,1.6882,0.1011,-1.32943
1693731709810227,2.4833,1.6934,0.1038,-1.33723
1693731709876897,2.5227,1.6972,0.1141,-1.35642
1693731709943601,2.5634,1.6965,0.1253,-1.33985
1693731710010273,2.6339,1.6855,0.1282,-1.34221
1693731710076939,2.7025,1.6699,0.1343,-1.2956
1693731710143604,2.7421,1.6383,0.1324,-1.25614
1693731710210279,2.8041,1.6402,0.1353,-1.22783
1693731710276942,2.8437,1.6644,0.1407,-1.21716
1693731710343610,2.9201,1.6973,0.1497,-1.18374
1693731710410282,3.0084,1.6114,0.1533,-1.10001
1693731710476948,3.0165,1.7689,0.1639,-1.16209
1693731710543614,3.1173,1.7103,0.1796,-1.08961
1693731710610291,3.2138,1.6818,0.1712,-1.01141
1693731710676947,3.2991,1.6583,0.1594,-0.95952
1693731710743615,3.3761,1.6781,0.1437,-0.96381
1693731710810289,3.4368,1.6946,0.1318,-0.9523
1693731710876956,3.5113,1.6887,0.1021,-0.8962
1693731710943622,3.592,1.7082,0.108,-0.90085
1693731711010304,3.666,1.7321,0.1082,-0.89644
1693731711076969,3.7259,1.7873,0.1039,-0.92315
1693731711143638,3.8104,1.7921,0.1025,-0.89087
1693731711210316,3.8558,1.9118,0.0936,-0.90331
1693731711276983,3.9124,1.926,0.0851,-0.85006
1693731711343684,3.9865,1.961,0.0758,-0.8158
1693731711410360,4.1241,1.7924,0.0802,-0.68044
1693731711543834,4.3511,1.8021,0.0828,-0.52399
1693731711610493,4.4005,1.8369,0.1109,-0.51441
1693731711677146,4.4591,1.8842,0.1266,-0.4854
1693731711743801,4.5431,1.9355,0.1446,-0.43357
1693731711810465,4.6549,1.9895,0.148,-0.36546
1693731711877119,4.6756,2.0451,0.1674,-0.32281
1693731711943777,4.7772,2.1201,0.1736,-0.25176
1693731712010443,4.8321,2.1469,0.1766,-0.25576
1693731712077095,4.8163,2.2253,0.1952,-0.24669
1693731712143758,4.8518,2.2897,0.2059,-0.21915
1693731712210430,4.8961,2.3501,0.2205,-0.2161
1693731712277093,4.9292,2.409,0.2373,-0.20451
1693731712343768,4.982,2.4701,0.2459,-0.1846
1693731712410438,5.0312,2.5285,0.252,-0.13919
1693731712477098,5.0818,2.5844,0.2548,-0.11048
1693731712543773,5.1338,2.6419,0.2551,-0.08771
1693731712610449,5.1866,2.6996,0.2588,-0.05726
1693731712677110,5.2406,2.761,0.2641,-0.02362
1693731712743769,5.3035,2.8179,0.2722,0.01945
1693731712810436,5.3371,2.8854,0.2823,0.04366
1693731712877099,5.3656,2.9532,0.2919,0.05691
1693731712943776,5.4081,3.0203,0.2968,0.08253
1693731713010449,5.4502,3.0861,0.3037,0.12672
1693731713077112,5.4844,3.1477,0.3087,0.14811
1693731713143775,5.5094,3.2131,0.3136,0.1802
1693731713210446,5.5385,3.2801,0.3179,0.19655
1693731713277113,5.5697,3.3522,0.3251,0.23888
1693731713343777,5.5856,3.41,0.3315,0.29384
1693731713410442,5.5905,3.4712,0.3376,0.2964
1693731713477116,5.6091,3.5324,0.3426,0.32522
1693731713543782,5.6265,3.5898,0.3492,0.3467
1693731713610498,5.6417,3.6406,0.3447,0.3863
1693731713677162,5.6403,3.6776,0.3517,0.42934
1693731713743834,5.6274,3.7059,0.3546,0.48341
1693731713877276,3.7445,2.8256,0.3489,-0.62039
1693731713943928,3.9984,3.042,0.3623,-0.71576
1693731714010590,4.0608,3.0745,0.3727,-0.64927
1693731714077245,4.0622,3.081,0.3844,-0.61419
1693731714143897,4.0603,3.0953,0.3791,-0.5706
1693731714210553,4.0885,3.1148,0.3704,-0.52576
1693731714277220,4.2464,3.1547,0.3611,-0.44811
1693731714343879,4.6793,3.6638,0.3552,-0.61666
1693731714410546,4.7438,3.7314,0.3424,-0.47944
1693731714477207,4.7677,3.7508,0.3345,-0.39919
1693731714543882,4.7924,3.7707,0.3347,-0.31256
1693731714605552,4.8172,3.789,0.338,-0.22842
1693731714672214,4.8312,3.8113,0.3403,-0.13933
1693731714738875,4.8578,3.834,0.3421,-0.07817
1693731714800546,4.8708,3.8555,0.3416,-0.02216
1693731714867208,4.8781,3.8796,0.3388,0.04717
1693731714933868,4.8916,3.9013,0.3353,0.12429
1693731714995547,4.895,3.9216,0.3338,0.20289
1693731715062210,4.898,3.9408,0.3299,0.28094
1693731715128877,4.9096,3.958,0.3287,0.35002
1693731715195551,4.9143,3.9739,0.3332,0.43336
1693731715262230,4.9073,3.9935,0.3343,0.49985
1693731715328893,4.8873,4.0182,0.3409,0.56055
1693731715395567,4.8858,4.0432,0.352,0.63161
1693731715462231,4.9138,4.0698,0.3608,0.69761
1693731715528896,4.8895,4.094,0.3625,0.75714
1693731715595573,4.8554,4.118,0.3602,0.81039
1693731715662229,4.8348,4.1428,0.3567,0.86542
1693731715728906,4.8209,4.171,0.3518,0.9263
1693731715795586,4.8022,4.2009,0.3467,0.97862
1693731715862268,4.7836,4.228,0.3471,1.045
1693731715928931,4.765,4.2547,0.3397,1.10723
1693731716000603,4.7313,4.2846,0.3333,1.14748
1693731716067267,4.7001,4.3131,0.3251,1.21059
1693731716133928,4.6704,4.3371,0.3109,1.25812
1693731716205601,4.6384,4.3681,0.2969,1.29994
1693731716272267,4.607,4.3908,0.2835,1.35276
1693731716338921,4.5652,4.4185,0.2722,1.41696
1693731716410600,4.5081,4.4641,0.2539,1.50303
1693731716477265,4.4639,4.4916,0.2462,1.56231
1693731716543940,4.4179,4.5165,0.2445,1.63613
1693731716610614,4.3668,4.5512,0.2477,1.71699
1693731716677279,4.3151,4.5726,0.2545,1.80475
1693731716743944,4.2709,4.5752,0.2619,1.86653
1693731716810617,4.214,4.5965,0.2628,1.95048
1693731716877324,4.1578,4.6019,0.2643,2.01204
1693731716943983,4.0966,4.5949,0.2631,2.07254
1693731717010655,4.0434,4.5829,0.2574,2.13175
1693731717077318,3.9852,4.5651,0.2491,2.16294
1693731717143984,3.928,4.552,0.2444,2.19917
1693731717210654,3.8721,4.537,0.2424,2.23631
1693731717277349,3.8144,4.522,0.2421,2.27156
1693731717410833,3.6996,4.4873,0.2374,2.36236
1693731717477514,3.6469,4.4635,0.2331,2.36811
1693731717544166,3.5824,4.4387,0.2251,2.39855
1693731717610820,3.5118,4.4151,0.2112,2.42417
1693731717677530,3.4396,4.3905,0.201,2.46176
1693731717744177,3.3582,4.3659,0.1924,2.48842
1693731717810836,3.2882,4.3372,0.193,2.51506
1693731717877486,3.2089,4.305,0.1932,2.54354
1693731717944139,3.1246,4.2664,0.1966,2.57805
1693731718010803,3.0607,4.225,0.1942,2.61974
1693731718077494,3.0519,4.183,0.194,2.66046
1693731718144147,3.0076,4.1379,0.1891,2.71558
1693731718210813,2.965,4.0886,0.1847,2.76024
1693731718277468,2.931,4.0437,0.1749,2.76095
1693731718344130,2.884,3.9972,0.1722,2.77686
1693731718410798,2.8408,3.9564,0.1689,2.76433
1693731718477457,2.7864,3.9116,0.1641,2.76496
1693731718610819,2.7072,3.8211,0.1565,2.79629
1693731718677478,2.6678,3.7727,0.1538,2.82447
1693731718744133,2.6163,3.7147,0.1468,2.86318
1693731718810810,2.5774,3.6604,0.1399,2.8984
1693731718877487,2.5348,3.6049,0.1329,2.92896
1693731718944152,2.4975,3.5506,0.1306,2.94976
1693731719010822,2.4407,3.4932,0.1304,2.98901
1693731719077479,2.3872,3.4484,0.1354,3.05689
1693731719144141,2.3588,3.4087,0.141,3.05698
1693731719210849,2.3404,3.3706,0.1448,3.07022
1693731719277509,2.3323,3.301,0.1444,3.10984
1693731719344170,2.3153,3.2305,0.1385,3.14075
1693731719410841,2.3096,3.1496,0.1295,-3.11288
1693731719477500,2.2818,3.0727,0.1278,-3.10342
1693731719544164,2.258,2.9989,0.122,-3.08591
1693731719610837,2.2181,2.9313,0.1213,-3.09744
1693731719677500,2.1811,2.8593,0.1272,-3.09457
1693731719744164,2.1597,2.7974,0.141,-3.08751
1693731719810837,2.1532,2.7319,0.1518,-3.08785
1693731719877500,2.1237,2.6594,0.1519,-3.06869
1693731719944168,2.0907,2.5959,0.1527,-3.06196
1693731720010838,2.0463,2.5055,0.1509,-3.0131
1693731720077503,2.0165,2.4414,0.15,-3.01064
1693731720144170,2.0,2.3459,0.1495,-2.98487
1693731720210847,1.9901,2.2434,0.1561,-2.97706
1693731720277511,1.9796,2.1662,0.1588,-2.98615
1693731720344181,1.9724,2.1026,0.1649,-2.99597
1693731720410855,1.9516,2.0397,0.166,-2.99874
1693731720477521,1.9643,1.9874,0.1675,-3.02097
1693731720544187,1.9785,1.9263,0.1646,-3.03055
1693731720610864,1.9874,1.8652,0.1546,-3.05469
1693731720677529,2.0056,1.8073,0.1486,-3.09579
1693731720744198,2.0267,1.7497,0.1444,-3.13382
1693731720810872,2.0501,1.6915,0.1475,3.09402
1693731720877539,2.0584,1.6325,0.1548,3.05447
1693731720944208,2.0664,1.5654,0.1627,3.0334
1693731721010881,2.0857,1.5025,0.1691,3.00839
1693731721077545,2.1224,1.4384,0.1698,2.97201
1693731721144212,2.1473,1.3685,0.1679,2.94872
1693731721277552,2.1435,1.2334,0.151,2.91302
1693731721344218,2.1419,1.1624,0.1493,2.89614
1693731721477559,2.1037,1.0393,0.1471,2.77852
1693731721544229,2.0935,0.9746,0.1504,2.77477
1693731721610903,2.0945,0.9189,0.1514,2.75041
1693731721677572,2.0924,0.8614,0.1522,2.73401
1693731721744240,2.0977,0.8072,0.1506,2.70417
1693731721810915,2.1026,0.759,0.1459,2.64838
1693731721877581,2.0798,0.7,0.1498,2.6203
1693731721944248,2.0656,0.6523,0.1467,2.58222
1693731722010914,2.0662,0.5979,0.155,2.55145
1693731722077562,2.0637,0.5453,0.1666,2.53667
1693731722144240,2.0574,0.4913,0.1622,2.52702
1693731722210915,2.0262,0.4426,0.1616,2.50322
1693731722277583,2.0233,0.3863,0.1434,2.46532
1693731722344252,1.9684,0.3331,0.1295,2.42865
1693731722410925,1.9283,0.2805,0.1137,2.39136
1693731722477592,1.897,0.2248,0.1007,2.32625
1693731722544259,1.875,0.1799,0.0974,2.24683
1693731722610930,1.8511,0.1289,0.0954,2.22528
1693731722677589,1.8448,0.0787,0.0994,2.1991
1693731722744251,1.847,0.0322,0.1035,2.19445
1693731722810921,1.8626,-0.0115,0.1104,2.21382
1693731722877591,1.8749,-0.0457,0.1169,2.23483
1693731722944261,1.8975,-0.0739,0.1161,2.25811
1693731723010940,1.9055,-0.0995,0.1186,2.25196
