timestamp_us,x_m,y_m,z_m,yaw_rad
1693731663740925,14.2705,7.5699,0.1025,0.16884
1693731663807600,14.1718,7.4609,0.1109,0.05363
1693731663874269,14.1384,7.4763,0.1107,-0.01836
1693731663940936,14.1473,7.5361,0.0765,-0.12516
1693731664007609,14.0176,7.5405,0.0797,-0.29751
1693731664074282,14.1226,7.5606,0.1178,-0.26574
1693731664140947,14.1224,7.8311,0.1419,-0.2803
1693731664207622,14.0558,7.8861,0.1251,-0.29727
1693731664274295,14.1523,7.9822,0.1176,-0.2241
1693731664340960,14.178,7.9944,0.1136,-0.21517
1693731664407632,14.1842,8.021,0.1602,-0.19653
1693731664474303,14.2021,8.2658,0.1689,-0.18499
1693731664540968,14.1989,8.3803,0.1506,-0.18252
1693731664607643,14.1847,8.48,0.1594,-0.14581
1693731664674313,14.1869,8.5238,0.1808,-0.09796
1693731664740977,14.1795,8.5358,0.1632,-0.09262
1693731664807650,14.1803,8.5716,0.1584,-0.08663
1693731664874322,14.192,8.5154,0.1745,-0.10423
1693731664940987,14.2052,8.5217,0.1315,-0.13133
1693731665007662,14.2221,8.5479,0.1066,-0.14673
1693731665074332,14.227,8.5413,0.1041,-0.16135
1693731665140998,14.2225,8.5688,0.0971,-0.16093
1693731665207669,14.2204,8.5575,0.0997,-0.14633
1693731665274339,14.2243,8.5575,0.093,-0.11863
1693731665341003,14.2247,8.5504,0.093,-0.12834
1693731665407677,14.219,8.5743,0.0975,-0.14146
1693731665474347,14.227,8.5902,0.099,-0.14813
1693731665541014,14.2357,8.563,0.0994,-0.16077
